# Optical constants for Mo created by PTB
# Reconstructed from reflection measurements in the wavelength range 10 - 18 nm
# 30 nm Mo thin film on Si (measured 04/2020)
# n = (1-delta) - (i*beta)
# 
# lambda/nm 1-delta beta
# ------------------------
19.8	 0.79236	 0.10375
19.6	 0.79562	 0.09765
19.4	 0.80003	 0.09122
19.2	 0.80245	 0.08532
19.0	 0.80755	 0.07916
18.8	 0.81145	 0.07307
18.6	 0.81568	 0.06722
18.4	 0.82004	 0.06157
18.2	 0.82480	 0.05602
18.0	 0.82971	 0.05102
17.8	 0.83469	 0.04625
17.6	 0.83982	 0.04216
17.4	 0.84488	 0.03834
17.2	 0.84971	 0.03509
17.0	 0.85462	 0.03205
16.8	 0.85941	 0.02921
16.6	 0.86414	 0.02653
16.4	 0.86872	 0.02396
16.2	 0.87334	 0.02156
16.0	 0.87790	 0.01929
15.8	 0.88247	 0.01724
15.6	 0.88700	 0.01540
15.4	 0.89154	 0.01379
15.2	 0.89593	 0.01242
15.0	 0.90022	 0.01131
14.8	 0.90431	 0.01032
14.6	 0.90825	 0.00955
14.4	 0.91208	 0.00887
14.2	 0.91565	 0.00823
14.0	 0.91908	 0.00776
13.8	 0.92245	 0.00722
13.6	 0.92561	 0.00673
13.4	 0.92870	 0.00639
13.2	 0.93178	 0.00595
13.0	 0.93468	 0.00566
12.8	 0.93752	 0.00548
12.6	 0.94025	 0.00525
12.4	 0.94287	 0.00516
12.2	 0.94538	 0.00502
12.0	 0.94783	 0.00480
11.8	 0.95014	 0.00480
11.6	 0.95236	 0.00476
11.4	 0.95448	 0.00466
11.2	 0.95652	 0.00459
11.0	 0.95853	 0.00454
10.8	 0.96050	 0.00442
10.6	 0.96229	 0.00440
10.4	 0.96404	 0.00442
10.2	 0.96581	 0.00429
10.0	 0.96739	 0.00421
